ID,Store,Date,Temperature_Fahrenheit,Fuel_Price_USD,Consumer_Price_Index_CPI,Unemployment_percentage,Size_Sqft
08/17/201243,43,08/17/2012,85.66,3.571,213.423,9.285,41062
08/17/201228,28,08/17/2012,94.87,4.002,130.791,10.926,206302
08/17/201233,33,08/17/2012,96.79,4.002,130.791,7.147,39690
08/17/201244,44,08/17/2012,79.4,3.545,130.791,5.407,39910
08/17/201229,29,08/17/2012,74.92,3.84,138.186,9.419,93638
08/17/201240,40,08/17/2012,69.41,3.84,138.186,4.156,155083
08/17/20122,2,08/17/2012,84.79,3.571,221.675,6.565,202307
08/17/20129,9,08/17/2012,86.37,3.571,225.8,5.277,125833
08/17/20126,6,08/17/2012,87.53,3.571,223.651,5.668,202505
08/17/201219,19,08/17/2012,69.83,3.963,138.186,8.193,203819
08/17/201223,23,08/17/2012,69.97,3.84,138.186,4.156,114533
08/17/201226,26,08/17/2012,65.54,3.84,138.186,7.405,152513
08/17/201221,21,08/17/2012,85.55,3.571,221.675,6.565,140167
08/17/201218,18,08/17/2012,73.25,3.84,138.186,8.535,120653
08/17/20125,5,08/17/2012,87.52,3.571,222.628,5.603,34875
08/17/201232,32,08/17/2012,70.75,3.545,198.1,7.872,203007
08/17/201216,16,08/17/2012,62.07,3.545,198.1,6.061,57197
08/17/201214,14,08/17/2012,75.71,3.807,191.228,8.684,200898
08/17/201238,38,08/17/2012,94.87,4.002,130.791,10.926,39690
08/17/20124,4,08/17/2012,81.41,3.552,130.791,4.077,205863
08/17/201224,24,08/17/2012,72.87,3.963,138.186,8.953,203819
08/24/20128,8,08/24/2012,73.77,3.62,225.742,5.401,155078
08/24/201245,45,08/24/2012,72.62,3.834,191.345,8.684,118221
08/24/201221,21,08/24/2012,77.72,3.62,221.808,6.565,140167
08/24/201211,11,08/24/2012,83.17,3.62,225.693,6.334,207499
08/24/201237,37,08/24/2012,81.26,3.62,220.853,6.623,39910
08/24/201244,44,08/24/2012,77.37,3.582,130.838,5.407,39910
08/24/20127,7,08/24/2012,59.27,3.558,198.098,7.872,70713
08/24/201243,43,08/24/2012,81.65,3.62,213.548,9.285,41062
08/24/20125,5,08/24/2012,79.45,3.62,222.762,5.603,34875
08/24/201234,34,08/24/2012,72.44,3.61,130.838,9.285,158114
08/24/201216,16,08/24/2012,61.44,3.558,198.098,6.061,57197
08/24/201233,33,08/24/2012,89.62,4.055,130.838,7.147,39690
08/24/201242,42,08/24/2012,82.5,4.055,130.838,7.17,39690
08/24/201231,31,08/24/2012,77.72,3.62,221.808,6.565,203750
08/24/201224,24,08/24/2012,68.13,3.997,138.281,8.953,203819
08/24/201219,19,08/24/2012,66.66,3.997,138.281,8.193,203819
08/24/201212,12,08/24/2012,85.32,4.055,130.838,10.926,112238
08/24/201214,14,08/24/2012,72.62,3.834,191.345,8.684,200898
08/24/201229,29,08/24/2012,70.42,3.874,138.281,9.419,93638
08/24/201240,40,08/24/2012,63.91,3.874,138.281,4.156,155083
08/24/20122,2,08/24/2012,76.91,3.62,221.808,6.565,202307
08/24/201218,18,08/24/2012,68.52,3.874,138.281,8.535,120653
08/24/20126,6,08/24/2012,79.03,3.62,223.786,5.668,202505
08/24/20129,9,08/24/2012,77.9,3.62,225.936,5.277,125833
08/24/201232,32,08/24/2012,70.12,3.558,198.098,7.872,203007
08/24/201238,38,08/24/2012,85.32,4.055,130.838,10.926,39690
08/24/201228,28,08/24/2012,85.32,4.055,130.838,10.926,206302
08/24/201223,23,08/24/2012,64.63,3.874,138.281,4.156,114533
08/24/201226,26,08/24/2012,62.08,3.874,138.281,7.405,152513
08/24/201230,30,08/24/2012,77.72,3.62,221.808,6.565,42988
08/24/201236,36,08/24/2012,81.26,3.574,220.853,6.623,39910
08/24/201227,27,08/24/2012,72.93,3.997,142.311,8.239,204184
08/24/20124,4,08/24/2012,75.76,3.61,130.838,4.077,205863
08/24/201225,25,08/24/2012,64.53,3.834,214.957,7.28,128107
08/24/201239,39,08/24/2012,80.49,3.62,220.853,6.623,184109
08/24/201235,35,08/24/2012,72.93,3.834,142.311,8.839,103681
08/24/201213,13,08/24/2012,77.37,3.582,130.838,5.765,219622
08/24/20121,1,08/24/2012,77.66,3.62,222.172,6.908,151315
08/24/201210,10,08/24/2012,82.5,4.055,130.838,7.17,126512
08/24/20123,3,08/24/2012,83.01,3.62,225.693,6.334,37392
08/24/201217,17,08/24/2012,68.89,3.582,130.838,5.936,93188
08/24/201220,20,08/24/2012,68.27,3.834,214.957,7.28,203742
08/24/201241,41,08/24/2012,69.07,3.558,198.098,6.432,196321
08/24/201215,15,08/24/2012,66.98,3.997,138.281,8.193,123737
08/24/201222,22,08/24/2012,70.42,3.874,142.311,7.753,119557
08/31/201232,32,08/31/2012,76.12,3.556,198.097,7.872,203007
08/31/201213,13,08/31/2012,79.18,3.624,130.885,5.765,219622
08/31/201234,34,08/31/2012,75.89,3.646,130.885,9.285,158114
08/31/201215,15,08/31/2012,71.42,4.026,138.377,8.193,123737
08/31/20124,4,08/31/2012,76.47,3.646,130.885,4.077,205863
08/31/201241,41,08/31/2012,71.56,3.556,198.097,6.432,196321
08/31/201214,14,08/31/2012,75.09,3.867,191.461,8.684,200898
08/31/201216,16,08/31/2012,64.19,3.556,198.097,6.061,57197
08/31/201220,20,08/31/2012,72.66,3.867,215.088,7.28,203742
08/31/20122,2,08/31/2012,82.64,3.638,221.942,6.565,202307
08/31/20126,6,08/31/2012,83.58,3.638,223.921,5.668,202505
08/31/201228,28,08/31/2012,89.78,4.093,130.885,10.926,206302
08/31/201210,10,08/31/2012,86.97,3.886,130.885,7.17,126512
08/31/201227,27,08/31/2012,75.0,4.026,142.405,8.239,204184
08/31/201237,37,08/31/2012,84.79,3.638,220.985,6.623,39910
08/31/201221,21,08/31/2012,83.58,3.638,221.942,6.565,140167
08/31/201244,44,08/31/2012,79.18,3.624,130.885,5.407,39910
08/31/20127,7,08/31/2012,60.46,3.556,198.097,7.872,70713
08/31/201219,19,08/31/2012,71.85,4.026,138.377,8.193,203819
08/31/20121,1,08/31/2012,80.49,3.638,222.305,6.908,151315
08/31/20129,9,08/31/2012,80.71,3.638,226.073,5.277,125833
08/31/201239,39,08/31/2012,83.72,3.638,220.985,6.623,184109
08/31/201222,22,08/31/2012,71.93,3.884,142.405,7.753,119557
08/31/201238,38,08/31/2012,89.78,4.093,130.885,10.926,39690
08/31/201223,23,08/31/2012,68.34,3.884,138.377,4.156,114533
08/31/201225,25,08/31/2012,68.55,3.867,215.088,7.28,128107
08/31/201224,24,08/31/2012,71.18,4.026,138.377,8.953,203819
08/31/20128,8,08/31/2012,75.33,3.638,225.879,5.401,155078
08/31/201245,45,08/31/2012,75.09,3.867,191.461,8.684,118221
08/31/201226,26,08/31/2012,63.69,3.884,138.377,7.405,152513
08/31/201236,36,08/31/2012,84.79,3.608,220.985,6.623,39910
08/31/201233,33,08/31/2012,94.55,3.886,130.885,7.147,39690
08/31/201235,35,08/31/2012,75.0,3.867,142.405,8.839,103681
08/31/20123,3,08/31/2012,85.18,3.638,225.829,6.334,37392
08/31/201243,43,08/31/2012,81.12,3.638,213.674,9.285,41062
08/31/201230,30,08/31/2012,83.58,3.638,221.942,6.565,42988
08/31/201231,31,08/31/2012,83.58,3.638,221.942,6.565,203750
08/31/201242,42,08/31/2012,86.97,3.886,130.885,7.17,39690
08/31/201217,17,08/31/2012,68.07,3.624,130.885,5.936,93188
08/31/201218,18,08/31/2012,70.09,3.884,138.377,8.535,120653
08/31/20125,5,08/31/2012,84.25,3.638,222.896,5.603,34875
08/31/201240,40,08/31/2012,66.11,3.884,138.377,4.156,155083
08/31/201229,29,08/31/2012,71.93,3.884,138.377,9.419,93638
08/31/201211,11,08/31/2012,86.49,3.638,225.829,6.334,207499
08/31/201212,12,08/31/2012,89.78,4.093,130.885,10.926,112238
09/03/201224,24,09/03/2012,41.5,4.021,137.507,8.659,203819
09/03/201245,45,09/03/2012,45.52,3.848,190.336,8.424,118221
09/03/201225,25,09/03/2012,37.44,3.848,213.871,6.961,128107
09/03/201242,42,09/03/2012,57.65,3.963,130.741,7.545,39690
09/03/201233,33,09/03/2012,62.2,3.963,130.741,7.603,39690
09/03/201231,31,09/03/2012,57.16,3.669,220.697,7.057,203750
09/03/201223,23,09/03/2012,33.11,3.876,137.507,4.261,114533
09/03/20121,1,09/03/2012,58.76,3.669,221.059,7.348,151315
09/03/201217,17,09/03/2012,32.02,3.38,130.741,6.403,93188
09/03/201216,16,09/03/2012,28.16,3.286,196.963,6.162,57197
09/03/20125,5,09/03/2012,57.69,3.669,221.646,5.943,34875
09/03/201219,19,09/03/2012,38.15,4.021,137.507,7.943,203819
09/03/201222,22,09/03/2012,41.72,3.876,141.474,7.503,119557
09/03/20123,3,09/03/2012,60.71,3.669,224.562,6.833,37392
09/03/201230,30,09/03/2012,57.16,3.669,220.697,7.057,42988
09/03/201215,15,09/03/2012,36.97,4.021,137.507,7.943,123737
09/03/201244,44,09/03/2012,38.24,3.38,130.741,5.774,39910
09/03/201227,27,09/03/2012,44.32,4.021,141.474,8.009,204184
09/03/201218,18,09/03/2012,38.1,3.876,137.507,8.075,120653
09/03/201221,21,09/03/2012,57.16,3.669,220.697,7.057,140167
09/03/201243,43,09/03/2012,54.52,3.669,212.519,9.653,41062
09/03/20124,4,09/03/2012,53.63,3.667,130.741,4.607,205863
09/03/20122,2,09/03/2012,57.11,3.669,220.697,7.057,202307
09/03/201220,20,09/03/2012,41.14,3.848,213.871,6.961,203742
09/03/201228,28,09/03/2012,54.54,4.25,130.741,12.187,206302
09/03/201229,29,09/03/2012,41.72,3.876,137.507,8.988,93638
09/03/201226,26,09/03/2012,29.03,3.876,137.507,7.467,152513
09/03/201232,32,09/03/2012,39.9,3.286,196.963,8.256,203007
09/03/20128,8,09/03/2012,49.59,3.669,224.611,5.825,155078
09/03/201214,14,09/03/2012,45.52,3.848,190.336,8.424,200898
09/03/20127,7,09/03/2012,30.1,3.286,196.963,8.256,70713
09/03/201210,10,09/03/2012,57.65,3.963,130.741,7.545,126512
09/03/201240,40,09/03/2012,30.58,3.876,137.507,4.261,155083
09/03/20129,9,09/03/2012,54.03,3.669,224.805,5.667,125833
09/03/201235,35,09/03/2012,44.32,3.848,141.474,8.744,103681
09/03/201212,12,09/03/2012,54.54,4.25,130.741,12.187,112238
09/03/20126,6,09/03/2012,57.89,3.669,222.665,6.132,202505
09/03/201211,11,09/03/2012,61.44,3.669,224.562,6.833,207499
09/03/201234,34,09/03/2012,42.7,3.667,130.741,9.653,158114
09/03/201239,39,09/03/2012,61.64,3.669,219.744,7.244,184109
09/03/201213,13,09/03/2012,38.24,3.38,130.741,6.104,219622
09/03/201236,36,09/03/2012,63.19,3.647,219.744,7.244,39910
09/03/201238,38,09/03/2012,54.54,4.25,130.741,12.187,39690
09/03/201241,41,09/03/2012,35.3,3.286,196.963,6.589,196321
09/03/201237,37,09/03/2012,63.19,3.669,219.744,7.244,39910
09/11/201229,29,09/11/2012,40.0,3.792,138.517,9.151,93638
09/11/201218,18,09/11/2012,37.39,3.792,138.517,8.243,120653
09/11/201213,13,09/11/2012,50.48,3.663,131.279,5.621,219622
09/11/20124,4,09/11/2012,59.47,3.337,131.279,3.879,205863
09/11/201234,34,09/11/2012,52.98,3.337,131.279,8.839,158114
09/11/201224,24,09/11/2012,38.21,3.947,138.517,8.693,203819
09/11/201243,43,09/11/2012,64.96,3.314,214.782,8.839,41062
09/11/201211,11,09/11/2012,68.71,3.314,227.024,6.034,207499
09/11/201225,25,09/11/2012,34.59,3.771,216.162,7.293,128107
09/11/201241,41,09/11/2012,45.53,3.545,199.362,6.195,196321
09/11/201235,35,09/11/2012,41.06,3.771,142.561,8.665,103681
09/11/201238,38,09/11/2012,65.31,3.951,131.279,10.199,39690
09/11/20123,3,09/11/2012,68.72,3.314,227.024,6.034,37392
09/11/201232,32,09/11/2012,46.36,3.545,199.362,7.557,203007
09/11/201217,17,09/11/2012,42.61,3.663,131.279,5.527,93188
09/11/201223,23,09/11/2012,33.21,3.792,138.517,4.145,114533
09/11/201212,12,09/11/2012,65.31,3.951,131.279,10.199,112238
09/11/20128,8,09/11/2012,58.95,3.314,227.074,5.124,155078
09/11/201242,42,09/11/2012,70.28,3.78,131.279,6.943,39690
09/11/20125,5,09/11/2012,64.61,3.314,224.075,5.422,34875
09/11/201231,31,09/11/2012,63.81,3.314,223.115,6.17,203750
09/11/201216,16,09/11/2012,39.39,3.545,199.362,5.847,57197
09/11/20127,7,09/11/2012,36.89,3.545,199.362,7.557,70713
09/11/201240,40,09/11/2012,34.19,3.792,138.517,4.145,155083
09/11/201230,30,09/11/2012,63.81,3.314,223.115,6.17,42988
09/11/201215,15,09/11/2012,36.32,3.947,138.517,7.992,123737
09/11/201221,21,09/11/2012,63.81,3.314,223.115,6.17,140167
09/11/201239,39,09/11/2012,66.37,3.314,222.151,6.228,184109
09/11/201226,26,09/11/2012,32.72,3.792,138.517,7.138,152513
09/11/201233,33,09/11/2012,71.7,3.78,131.279,6.895,39690
09/11/20126,6,09/11/2012,66.68,3.314,225.106,5.329,202505
09/11/201227,27,09/11/2012,41.06,3.947,142.561,8.0,204184
09/11/20121,1,09/11/2012,61.24,3.314,223.481,6.573,151315
09/11/201210,10,09/11/2012,70.28,3.78,131.279,6.943,126512
09/11/20129,9,09/11/2012,63.9,3.314,227.27,4.954,125833
09/11/201220,20,09/11/2012,37.58,3.771,216.162,7.293,203742
09/11/201244,44,09/11/2012,50.48,3.663,131.279,5.217,39910
09/11/201222,22,09/11/2012,40.0,3.792,142.561,7.543,119557
09/11/201214,14,09/11/2012,41.2,3.771,192.265,8.667,200898
09/11/201236,36,09/11/2012,68.58,3.313,222.151,6.228,39910
09/11/201228,28,09/11/2012,65.31,3.951,131.279,10.199,206302
09/11/20122,2,09/11/2012,61.9,3.314,223.115,6.17,202307
09/11/201219,19,09/11/2012,36.61,3.947,138.517,7.992,203819
09/11/201237,37,09/11/2012,68.58,3.314,222.151,6.228,39910
09/11/201245,45,09/11/2012,41.2,3.771,192.265,8.667,118221
09/14/201239,39,09/14/2012,76.71,3.717,221.26,6.623,184109
09/14/201231,31,09/14/2012,76.1,3.717,222.217,6.565,203750
09/14/201212,12,09/14/2012,83.64,4.133,130.978,10.926,112238
09/14/201238,38,09/14/2012,83.64,4.133,130.978,10.926,39690
09/14/201242,42,09/14/2012,78.47,3.966,130.978,7.17,39690
09/14/201217,17,09/14/2012,59.64,3.749,130.978,5.936,93188
09/14/20129,9,09/14/2012,73.55,3.717,226.357,5.277,125833
09/14/201216,16,09/14/2012,56.69,3.659,198.127,6.061,57197
09/14/201226,26,09/14/2012,57.69,3.988,138.567,7.405,152513
09/14/20125,5,09/14/2012,76.65,3.717,223.173,5.603,34875
09/14/201224,24,09/14/2012,64.28,4.088,138.567,8.953,203819
09/14/20128,8,09/14/2012,67.21,3.717,226.162,5.401,155078
09/14/201244,44,09/14/2012,68.55,3.749,130.978,5.407,39910
09/14/20127,7,09/14/2012,53.66,3.659,198.127,7.872,70713
09/14/201235,35,09/14/2012,68.72,3.948,142.594,8.839,103681
09/14/201237,37,09/14/2012,78.16,3.717,221.26,6.623,39910
09/14/201236,36,09/14/2012,78.16,3.692,221.26,6.623,39910
09/14/20122,2,09/14/2012,75.88,3.717,222.217,6.565,202307
09/14/201228,28,09/14/2012,83.64,4.133,130.978,10.926,206302
09/14/201211,11,09/14/2012,79.61,3.717,226.112,6.334,207499
09/14/20126,6,09/14/2012,76.41,3.717,224.2,5.668,202505
09/14/201229,29,09/14/2012,66.42,3.988,138.567,9.419,93638
09/14/201223,23,09/14/2012,61.37,3.988,138.567,4.156,114533
09/14/201240,40,09/14/2012,59.38,3.988,138.567,4.156,155083
09/14/201222,22,09/14/2012,66.42,3.988,142.594,7.753,119557
09/14/201220,20,09/14/2012,64.84,3.948,215.358,7.28,203742
09/14/201218,18,09/14/2012,64.45,3.988,138.567,8.535,120653
09/14/201225,25,09/14/2012,60.9,3.948,215.358,7.28,128107
09/14/201210,10,09/14/2012,78.47,3.966,130.978,7.17,126512
09/14/201230,30,09/14/2012,76.1,3.717,222.217,6.565,42988
09/14/201219,19,09/14/2012,65.08,4.088,138.567,8.193,203819
09/14/201227,27,09/14/2012,68.72,4.088,142.594,8.239,204184
09/14/20123,3,09/14/2012,78.36,3.717,226.112,6.334,37392
09/14/201221,21,09/14/2012,76.1,3.717,222.217,6.565,140167
09/14/201243,43,09/14/2012,73.03,3.717,213.933,9.285,41062
09/14/20121,1,09/14/2012,74.97,3.717,222.582,6.908,151315
09/14/201213,13,09/14/2012,68.55,3.749,130.978,5.765,219622
09/14/201234,34,09/14/2012,64.28,3.706,130.978,9.285,158114
09/14/201241,41,09/14/2012,59.39,3.659,198.127,6.432,196321
09/14/201233,33,09/14/2012,83.4,3.966,130.978,7.147,39690
09/14/201232,32,09/14/2012,64.05,3.659,198.127,7.872,203007
09/14/201215,15,09/14/2012,65.44,4.088,138.567,8.193,123737
09/14/201245,45,09/14/2012,67.87,3.948,191.7,8.684,118221
09/14/201214,14,09/14/2012,67.87,3.948,191.7,8.684,200898
09/14/20124,4,09/14/2012,68.2,3.706,130.978,4.077,205863
09/21/201214,14,09/21/2012,65.32,4.038,191.857,8.684,200898
09/21/201221,21,09/21/2012,71.54,3.721,222.417,6.565,140167
09/21/201217,17,09/21/2012,58.43,3.821,131.01,5.936,93188
09/21/201236,36,09/21/2012,75.98,3.709,221.458,6.623,39910
09/21/201220,20,09/21/2012,60.94,4.038,215.548,7.28,203742
09/21/201212,12,09/21/2012,82.97,4.125,131.01,10.926,112238
09/21/201245,45,09/21/2012,65.32,4.038,191.857,8.684,118221
09/21/201219,19,09/21/2012,60.62,4.203,138.653,8.193,203819
09/21/201230,30,09/21/2012,71.54,3.721,222.417,6.565,42988
09/21/201242,42,09/21/2012,81.93,4.125,131.01,7.17,39690
09/21/201229,29,09/21/2012,63.38,4.056,138.653,9.419,93638
09/21/201237,37,09/21/2012,75.98,3.721,221.458,6.623,39910
09/21/20122,2,09/21/2012,71.09,3.721,222.417,6.565,202307
09/21/201235,35,09/21/2012,66.1,4.038,142.68,8.839,103681
09/21/201234,34,09/21/2012,66.08,3.721,131.01,9.285,158114
09/21/201231,31,09/21/2012,71.54,3.721,222.417,6.565,203750
09/21/201228,28,09/21/2012,82.97,4.125,131.01,10.926,206302
09/21/201222,22,09/21/2012,63.38,4.056,142.68,7.753,119557
09/21/20126,6,09/21/2012,70.81,3.721,224.402,5.668,202505
09/21/20123,3,09/21/2012,72.78,3.721,226.315,6.334,37392
09/21/201227,27,09/21/2012,66.1,4.203,142.68,8.239,204184
09/21/201232,32,09/21/2012,63.49,3.765,198.359,7.872,203007
09/21/201213,13,09/21/2012,67.96,3.821,131.01,5.765,219622
09/21/201210,10,09/21/2012,81.93,4.125,131.01,7.17,126512
09/21/201241,41,09/21/2012,59.81,3.765,198.359,6.432,196321
09/21/201239,39,09/21/2012,73.58,3.721,221.458,6.623,184109
09/21/201224,24,09/21/2012,61.25,4.203,138.653,8.953,203819
09/21/201226,26,09/21/2012,52.68,4.056,138.653,7.405,152513
09/21/20124,4,09/21/2012,68.97,3.721,131.01,4.077,205863
09/21/20127,7,09/21/2012,51.77,3.765,198.359,7.872,70713
09/21/201223,23,09/21/2012,56.8,4.056,138.653,4.156,114533
09/21/20129,9,09/21/2012,69.92,3.721,226.56,5.277,125833
09/21/201240,40,09/21/2012,54.12,4.056,138.653,4.156,155083
09/21/20125,5,09/21/2012,71.09,3.721,223.374,5.603,34875
09/21/201211,11,09/21/2012,73.64,3.721,226.315,6.334,207499
09/21/201225,25,09/21/2012,57.6,4.038,215.548,7.28,128107
09/21/201216,16,09/21/2012,56.48,3.765,198.359,6.061,57197
09/21/201218,18,09/21/2012,60.23,4.056,138.653,8.535,120653
09/21/201233,33,09/21/2012,86.53,4.125,131.01,7.147,39690
09/21/201215,15,09/21/2012,60.34,4.203,138.653,8.193,123737
09/21/201243,43,09/21/2012,75.87,3.721,214.119,9.285,41062
09/21/20121,1,09/21/2012,69.87,3.721,222.782,6.908,151315
09/21/201238,38,09/21/2012,82.97,4.125,131.01,10.926,39690
09/21/20128,8,09/21/2012,66.96,3.721,226.365,5.401,155078
09/21/201244,44,09/21/2012,67.96,3.821,131.01,5.407,39910
09/28/201230,30,09/28/2012,80.38,3.666,222.616,6.565,42988
09/28/201215,15,09/28/2012,57.13,4.158,138.74,8.193,123737
09/28/201217,17,09/28/2012,57.77,3.821,131.043,5.936,93188
09/28/201229,29,09/28/2012,62.17,4.018,138.74,9.419,93638
09/28/201225,25,09/28/2012,54.52,3.997,215.737,7.28,128107
09/28/201210,10,09/28/2012,82.52,3.966,131.043,7.17,126512
09/28/201238,38,09/28/2012,81.22,3.966,131.043,10.926,39690
09/28/201214,14,09/28/2012,64.88,3.997,192.014,8.684,200898
09/28/201222,22,09/28/2012,62.17,4.018,142.766,7.753,119557
09/28/20123,3,09/28/2012,77.46,3.666,226.518,6.334,37392
09/28/201236,36,09/28/2012,79.49,3.66,221.656,6.623,39910
09/28/201213,13,09/28/2012,64.8,3.821,131.043,5.765,219622
09/28/201223,23,09/28/2012,53.71,4.018,138.74,4.156,114533
09/28/20126,6,09/28/2012,77.82,3.666,224.603,5.668,202505
09/28/201228,28,09/28/2012,81.22,3.966,131.043,10.926,206302
09/28/201243,43,09/28/2012,77.55,3.666,214.305,9.285,41062
09/28/201219,19,09/28/2012,56.81,4.158,138.74,8.193,203819
09/28/201218,18,09/28/2012,58.24,4.018,138.74,8.535,120653
09/28/201235,35,09/28/2012,64.92,3.997,142.766,8.839,103681
09/28/201240,40,09/28/2012,50.98,4.018,138.74,4.156,155083
09/28/20122,2,09/28/2012,79.45,3.666,222.616,6.565,202307
09/28/201245,45,09/28/2012,64.88,3.997,192.014,8.684,118221
09/28/201211,11,09/28/2012,77.67,3.666,226.518,6.334,207499
09/28/201220,20,09/28/2012,58.65,3.997,215.737,7.28,203742
09/28/201224,24,09/28/2012,58.86,4.158,138.74,8.953,203819
09/28/20124,4,09/28/2012,71.74,3.666,131.043,4.077,205863
09/28/201237,37,09/28/2012,79.49,3.666,221.656,6.623,39910
09/28/201232,32,09/28/2012,60.62,3.789,198.59,7.872,203007
09/28/201231,31,09/28/2012,80.38,3.666,222.616,6.565,203750
09/28/201241,41,09/28/2012,56.08,3.789,198.59,6.432,196321
09/28/201221,21,09/28/2012,80.38,3.666,222.616,6.565,140167
09/28/201239,39,09/28/2012,78.04,3.666,221.656,6.623,184109
09/28/20128,8,09/28/2012,71.1,3.666,226.568,5.401,155078
09/28/201244,44,09/28/2012,64.8,3.821,131.043,5.407,39910
09/28/201234,34,09/28/2012,67.06,3.666,131.043,9.285,158114
09/28/201227,27,09/28/2012,64.92,4.158,142.766,8.239,204184
09/28/201216,16,09/28/2012,51.4,3.789,198.59,6.061,57197
09/28/20125,5,09/28/2012,78.33,3.666,223.574,5.603,34875
09/28/201242,42,09/28/2012,82.52,3.966,131.043,7.17,39690
09/28/20121,1,09/28/2012,76.08,3.666,222.982,6.908,151315
09/28/201226,26,09/28/2012,50.66,4.018,138.74,7.405,152513
09/28/201233,33,09/28/2012,86.42,3.966,131.043,7.147,39690
09/28/20127,7,09/28/2012,50.64,3.789,198.59,7.872,70713
09/28/201212,12,09/28/2012,81.22,3.966,131.043,10.926,112238
09/28/20129,9,09/28/2012,76.8,3.666,226.763,5.277,125833
10/02/201211,11,10/02/2012,52.23,3.409,223.754,6.833,207499
10/02/201241,41,10/02/2012,22.0,3.103,196.92,6.589,196321
10/02/201216,16,10/02/2012,23.69,3.103,196.92,6.162,57197
10/02/201213,13,10/02/2012,33.73,3.116,130.385,6.104,219622
10/02/201243,43,10/02/2012,46.54,3.409,211.764,9.653,41062
10/02/201212,12,10/02/2012,52.27,3.722,130.385,12.187,112238
10/02/20123,3,10/02/2012,51.65,3.409,223.754,6.833,37392
10/02/201218,18,10/02/2012,32.83,3.655,137.167,8.075,120653
10/02/201239,39,10/02/2012,52.89,3.409,218.955,7.244,184109
10/02/201232,32,10/02/2012,23.34,3.103,196.92,8.256,203007
10/02/201242,42,10/02/2012,55.73,3.722,130.385,7.545,39690
10/02/201222,22,10/02/2012,35.68,3.655,141.12,7.503,119557
10/02/20127,7,10/02/2012,18.79,3.103,196.92,8.256,70713
10/02/20128,8,10/02/2012,35.71,3.409,223.802,5.825,155078
10/02/201229,29,10/02/2012,35.68,3.655,137.167,8.988,93638
10/02/201219,19,10/02/2012,32.61,3.826,137.167,7.943,203819
10/02/201236,36,10/02/2012,54.49,3.462,218.955,7.244,39910
10/02/201230,30,10/02/2012,46.52,3.409,219.905,7.057,42988
10/02/201240,40,10/02/2012,23.92,3.655,137.167,4.261,155083
10/02/201235,35,10/02/2012,37.86,3.64,141.12,8.744,103681
10/02/20124,4,10/02/2012,33.0,3.411,130.385,4.607,205863
10/02/20126,6,10/02/2012,48.58,3.409,221.864,6.132,202505
10/02/20121,1,10/02/2012,48.02,3.409,220.265,7.348,151315
10/02/201227,27,10/02/2012,37.86,3.826,141.12,8.009,204184
10/02/20125,5,10/02/2012,48.57,3.409,220.85,5.943,34875
10/02/201225,25,10/02/2012,32.47,3.64,213.119,6.961,128107
10/02/201226,26,10/02/2012,23.89,3.655,137.167,7.467,152513
10/02/201245,45,10/02/2012,37.0,3.64,189.708,8.424,118221
10/02/201233,33,10/02/2012,59.94,3.722,130.385,7.603,39690
10/02/201231,31,10/02/2012,46.52,3.409,219.905,7.057,203750
